distancia_final,Place of interest,Place address,Type of place,BiciMAD station,Station location
5948.769007330717,Parroquia Santa Catalina de Alejandría,CALLE RAMBLA 5,Templos católicos,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77
205.63839896818186,Parroquia Santa Catalina de Siena,CALLE JUAN DE URBIETA 57,Templos católicos,76 - Puerta de Mariano de Cavia,Avenida del Mediterráneo nº 19
6764.989564244435,Parroquia Santa Cecilia,CALLE MEDINA DE POMAR 11,Templos católicos,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77
42.017186967503996,Parroquia Santa Cristina,PASEO EXTREMADURA 32,Templos católicos,216 - Puerta del Ángel,Plaza Puerta del Ángel nº 4
87.92639236543243,Parroquia Santa Cruz,CALLE ATOCHA 6,Templos católicos,40 - Conde de Romanones,Plaza del Conde de Romanones nº 9
237.67690886984153,Parroquia Santa Elena,CALLE ORFILA 1,Templos católicos,8 - Alonso Martínez,Plaza de Alonso Martínez nº 5
3703.8134254761676,Parroquia Santa Eugenia,CALLE VIRGEN DE LAS VI&amp;Ntilde;AS 15,Templos católicos,221 - Pavones,Calle Hacienda de Pavones nº 342
1636.7314465494142,Parroquia Santa Eulalia de Mérida,CALLE PEDROCHES 5,Templos católicos,227 - Concordia,Calle Arroyo del Olivar nº 6
3497.102666614622,Parroquia Santa Florentina,CALLE LONGARES 8,Templos católicos,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77
223.78604781307845,Parroquia Santa Gema,CALLE LEIZARAN 24,Templos católicos,147 - Doctor Arce 45,Avenida del Doctor Arce nº 45
5189.533130366372,Parroquia Santa Inés,AVENIDA REAL DE PINTO 72,Templos católicos,213 - Glorieta de Cádiz,Calle Antonio López nº 129
1187.4064762851253,Parroquia Santa Irene,CALLE ANDALUCES 7,Templos católicos,221 - Pavones,Calle Hacienda de Pavones nº 342
2658.578065289947,Parroquia Santa Luisa de Marillac,AVENIDA ABRANTES 111,Templos católicos,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9
6676.7065082021145,Parroquia Santa Maravillas de Jesús,CALLE MORALES 64,Templos católicos,224 - Caramuel,Calle Caramuel nº 51
74.61088704688127,Parroquia Santa Margarita María de Alacoque,CALLE JAIME VERA 33,Templos católicos,224 - Caramuel,Calle Caramuel nº 51
4005.3527797443794,Parroquia Santa María Josefa del Corazón de Jesús,AVENIDA LA GAVIA 25,Templos católicos,221 - Pavones,Calle Hacienda de Pavones nº 342
3285.09595113158,Parroquia Santa María La Antigua,CALLE VIRGEN DE LA ANTIGUA 9,Templos católicos,221 - Pavones,Calle Hacienda de Pavones nº 342
5475.20163465645,Parroquia Santa María Madre de la Iglesia,CALLE GÓMEZ DE ARTECHE 30,Templos católicos,224 - Caramuel,Calle Caramuel nº 51
809.3926271806005,Parroquia Santa María Magdalena,CALLE DRÁCENA 23,Templos católicos,254 - Pío XII,Avenida Pío XII nº 3
303.08303937090267,Parroquia Santa María Micaela y San Enrique,CALLE SAN GERMÁN 23,Templos católicos,154 - Orense 36,Calle Orense nº 36
948.2630025937109,Parroquia Santa María Personal de Habla Alemana,AVENIDA BURGOS 12,Templos católicos,252 - Chamartín,Calle Rodríguez Jaén nº 40
3178.893814599611,Parroquia Santa María Soledad Torres Acosta,AVENIDA CAMINO DE SANTIAGO 35,Templos católicos,217 - Pedro Rico,Calle Pedro Rico nº 4
1597.5923467413456,Parroquia Santa María de Cervellón,CALLE BELISANA 2,Templos católicos,214 - Condesa de Venadito,Calle Condesa de Venadito nº 2
941.8995124537779,Parroquia Santa María de Martala,CALLE FOBOS 2,Templos católicos,221 - Pavones,Calle Hacienda de Pavones nº 342
5647.458235136916,Parroquia Santa María de Nazaret,CALLE CA&amp;Ntilde;ADA DEL SANTISIMO 27,Templos católicos,221 - Pavones,Calle Hacienda de Pavones nº 342
1840.7558836417231,Parroquia Santa María de la Caridad,CALLE FERMIN CABALLERO 39,Templos católicos,217 - Pedro Rico,Calle Pedro Rico nº 4
2151.5401978521945,Parroquia Santa María de la Esperanza,CALLE FERMIN CABALLERO 53,Templos católicos,217 - Pedro Rico,Calle Pedro Rico nº 4
2538.5619347380334,Parroquia Santa María de la Fe,CALLE PUERTO DE MASPALOMAS 16,Templos católicos,207 - Remonta,Calle Azucenas nº 1
1468.2589666284023,Parroquia Santa María del Bosque,CALLE MANUEL URIBE 1,Templos católicos,254 - Pío XII,Avenida Pío XII nº 3
794.1025977630683,Parroquia Santa María del Buen Aire,CALLE ENCOMIENDA DE PALACIOS 192,Templos católicos,221 - Pavones,Calle Hacienda de Pavones nº 342
439.26249580288237,Parroquia Santa María del Camino,CALLE ENCOMIENDA DE PALACIOS 334,Templos católicos,221 - Pavones,Calle Hacienda de Pavones nº 342
8.816937438668884,Parroquia Santa María del Monte Carmelo,CALLE AYALA 35,Templos católicos,87 - Ayala,Calle Ayala nº 44
3812.6826513221718,Parroquia Santa María del Parque,CALLE SANTA VIRGILIA 13,Templos católicos,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32
139.01295270582474,Parroquia Santa María del Pilar,CALLE REYES MAGOS 3,Templos católicos,83 - Pío Baroja,Calle Pío Baroja nº 10
2051.3350498207806,Parroquia Santa María del Pinar,CALLE JAZMIN 7,Templos católicos,249 - Manuel Caldeiro,Paseo de la Castellana nº 298
2180.3034818188576,Parroquia Santa María del Pozo y Santa Marta,CALLE MONTANCHEZ 13,Templos católicos,227 - Concordia,Calle Arroyo del Olivar nº 6
126.68843096014655,Parroquia Santa María del Silencio,CALLE RAIMUNDO FERNANDEZ VILLAVERDE 18,Templos católicos,133 - Raimundo Fernández,Calle Raimundo Fernández Villaverde nº 33
2113.954510382518,Parroquia Santa María del Val,AVENIDA MONFORTE DE LEMOS 115,Templos católicos,207 - Remonta,Calle Azucenas nº 1
3737.5688857774667,Parroquia Santa María la Blanca,PLAZA VILLA DE CANILLEJAS 1,Templos católicos,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77
3548.8130969344857,Parroquia Santa María la Blanca de Montecarmelo,CALLE MONASTERIO DE OSEIRA 25,Templos católicos,217 - Pedro Rico,Calle Pedro Rico nº 4
310.4168845248319,Parroquia Santa María la Mayor y San Julián,CALLE CENICIENTOS 1,Templos católicos,239 - Francos Rodríguez,Calle Francos Rodríguez nº 62
169.03517654297264,Parroquia Santa María la Real de la Almudena,CALLE MAYOR 90,Templos católicos,166 - Segovia 26,Calle Segovia nº 26
465.2842196335486,Parroquia Santa Matilde,CALLE LOPEZ DE HOYOS 166,Templos católicos,251 - Corazón de María,Calle Santa Hortensia nº 31
214.88861412267113,Parroquia Santa Mónica,CALLE PRINCIPE DE VERGARA 87,Templos católicos,143 - Diego de León 52,Calle Diego de León nº 52
2765.665823680154,Parroquia Santa Paula,CARRETERA CANILLAS 115 B,Templos católicos,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32
60.21235498345664,Parroquia Santa Rita,CALLE GAZTAMBIDE 75,Templos católicos,128 - Cea Bermúdez,Calle Cea Bermúdez nº 59
1273.2907078922217,Parroquia Santa Rosa de Lima,CALLE VÍA CARPETANA 47,Templos católicos,224 - Caramuel,Calle Caramuel nº 51
3178.9400419132357,Parroquia Santa Rosalía,CALLE LAS PEDRO&amp;Ntilde;ERAS 13,Templos católicos,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32
3656.628716808474,Parroquia Santa Teresa Benedicta de la Cruz,CALLE SENDA DEL INFANTE 22,Templos católicos,217 - Pedro Rico,Calle Pedro Rico nº 4
3198.649248983906,Parroquia Santa Teresa de Calcuta,CALLE MINERVA 58,Templos católicos,221 - Pavones,Calle Hacienda de Pavones nº 342
108.05006706586873,Parroquia Santa Teresa y Santa Isabel,GLORIETA PINTOR SOROLLA 2,Templos católicos,246 - Santa Engracia 87,Calle Santa Engracia nº 87
2257.0899284758802,Parroquia Santa Ángela de la Cruz,CALLE CESAR MANRIQUE 7,Templos católicos,239 - Francos Rodríguez,Calle Francos Rodríguez nº 62
735.9249734302729,Parroquia Santas Justa y Rufina.,CALLE SANTA ÁUREA 7,Templos católicos,224 - Caramuel,Calle Caramuel nº 51
127.43973851718825,Parroquia Santas Perpetua y Felicidad,CALLE SANTA FELICIDAD 1,Templos católicos,234 - Marqués de Corbera 52,Avenida Marqués de Corbera nº 52
257.38335530359655,Parroquia Santiago el Mayor y Nuestra Señora de las Cruces,CALLE SANTA CRUZ DE MARCENADO 11 PLANTA BAJO,Templos católicos,3 - Plaza Conde Suchil,Plaza del Conde del Valle de Súchil nº 3
114.82123366310665,Parroquia Santiago y San Juan Bautista,PLAZA SANTIAGO 24,Templos católicos,36 - Plaza Ramales,Plaza de Ramales
409.4877281402464,Parroquia Santo Cristo de la Misericordia,CALLE NUMANCIA 8,Templos católicos,237 - Pablo Iglesias,Calle Francisco Balseiro nº 1
180.86321529670852,Parroquia Santo Cristo del Olivar,CALLE CA&amp;Ntilde;IZARES 4,Templos católicos,52 - Plaza de Santa Ana,Plaza de Santa Ana nº 10
751.3143344753412,Parroquia Santo Domingo Savio,CALLE SANTO DOMINGO SAVIO 2,Templos católicos,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77
3807.3218819027406,Parroquia Santo Domingo de Guzmán,CALLE CAMARENA 183,Templos católicos,224 - Caramuel,Calle Caramuel nº 51
9199.138175561811,Parroquia Santo Domingo de la Calzada,CAÑADA REAL GALIANA 17,Templos católicos,221 - Pavones,Calle Hacienda de Pavones nº 342
131.61388532451056,Parroquia Santo Niño de Cebu,CALLE LUCIO DEL VALLE 4,Templos católicos,202 - Parque Santander,Calle Santander esquina con Avenida de Filipinas
695.4153843578966,Parroquia Santo Tomás Apóstol,CALLE PORTUGALETE 2,Templos católicos,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77
2346.341189421285,Parroquia Santo Tomás de Villanueva,CALLE LEONESES 6,Templos católicos,226 - Sierra Toledana,Camino de Valderribas nº 94
420.70278099603433,Parroquia Santos Apóstoles Felipe y Santiago el Menor,CALLE POETA BLAS DE OTERO 79,Templos católicos,233 - Marqués de Corbera 12,Avenida Marqués de Corbera nº 12
1726.2172597357123,Parroquia Santos Cosme y Damián,CALLE RAMÍREZ TOMÉ 22,Templos católicos,226 - Sierra Toledana,Camino de Valderribas nº 94
236.09903691222797,Parroquia Santos Inocentes,CALLE EMBAJADORES 209,Templos católicos,235 - Embajadores 191,Calle Sodio nº 1B
396.91273264584373,Parroquia Santísima Trinidad,CALLE MARTINEZ VILLERGAS 8,Templos católicos,231 - Derechos Humanos,Calle Derechos Humanos nº 12
774.3858678971396,Parroquia Santísimo Cristo de la Esperanza,CALLE MISTERIOS 38,Templos católicos,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32
2154.269246430222,Parroquia Santísimo Cristo de la Guía - San Juan de Sahagún,CAMINO VIEJO DE VICALVARO 18,Templos católicos,221 - Pavones,Calle Hacienda de Pavones nº 342
122.27434642456842,Parroquia Santísimo Cristo de la Salud,CALLE AYALA 12,Templos católicos,105 - Serrano,Calle Serrano nº 54
352.6929136124364,Parroquia Santísimo Cristo de la Victoria,CALLE BLASCO DE GARAY 33,Templos católicos,245 - Galileo,Calle Galileo nº 63
5836.064702386629,Parroquia Santísimo Cristo del Amor,CALLE RAFAEL FINAT 46,Templos católicos,224 - Caramuel,Calle Caramuel nº 51
105.78651061333964,Parroquia Santísimo Redentor,CALLE FELIX BOIX 13,Templos católicos,255 - López Pozas,Calle General López Pozas nº 2
159.115462158875,Parroquia Santísimo Sacramento,CALLE ALCALDE SAINZ DE BARANDA 3,Templos católicos,181 - Retiro-Ibiza,Calle Ibiza nº 18
1057.521841841193,Parroquia Transfiguración del Señor,CALLE ISABELITA USERA 34,Templos católicos,213 - Glorieta de Cádiz,Calle Antonio López nº 129
277.7364610666374,Parroquia Virgen Peregrina,CALLE DIEGO DE LEON 36 bis,Templos católicos,190 - Velázquez-Diego de León,Calle Velázquez nº 91
3007.2027129832695,Parroquia Virgen de La Candelaria,PLAZA NUESTRA SEÑORA DE LA CANDELARIA 1,Templos católicos,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77
1212.487401879222,Parroquia Virgen de La Fuensanta,CALLE SAN FILIBERTO 9,Templos católicos,228 - San Delfín,Calle San Delfín nº 9
2206.518070527476,Parroquia Virgen de La Nueva,CALLE CALANDA 28,Templos católicos,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32
1753.9851716326675,Parroquia Virgen de La Oliva,CALLE CASTILLO DE SIMANCAS 1,Templos católicos,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77
122.98997759516122,Parroquia Virgen de La Paloma y San Pedro el Real,CALLE TOLEDO 98 y Paloma 1,Templos católicos,45 - Puerta de Toledo,Glorieta de la Puerta de Toledo nº 1
206.3659429603167,Parroquia Virgen de La Providencia y San Cayetano,CALLE FERRER DEL RIO 18,Templos católicos,243 - Cartagena,Calle Cartagena nº 34
138.88550079530972,Parroquia Virgen de Lluc,CALLE VIRGEN DEL SAGRARIO 22,Templos católicos,229 - C.D. Concepción,Calle Jose del Hierro nº 5
6713.871902073858,Parroquia Virgen de Los Llanos,PLAZA VIRGEN DE LOS LLANOS 1,Templos católicos,224 - Caramuel,Calle Caramuel nº 51
382.3272527315768,Parroquia Virgen de Los Remedios,CALLE TOMASA RUIZ 8,Templos católicos,228 - San Delfín,Calle San Delfín nº 9
3326.9589857503515,Parroquia Virgen del Castillo,AVENIDA SAN LUIS 42,Templos católicos,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32
203.021864489198,Parroquia Virgen del Coro,CALLE VIRGEN DE LA ALEGRIA 12,Templos católicos,189 - Avenida Donostiarra,Calle Virgen de la Alegría nº 18
2638.273766014455,Parroquia Virgen del Cortijo,CALLE OÑA 91 B,Templos católicos,249 - Manuel Caldeiro,Paseo de la Castellana nº 298
2643.151495202849,Parroquia Virgen del Mar,CALLE PEONES 3,Templos católicos,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77
1365.672986662525,Parroquia Virgen del Refugio y Santa Lucía,CALLE MANRESA 60,Templos católicos,217 - Pedro Rico,Calle Pedro Rico nº 4
744.7795284470114,Parroquia Visitación de Nuestra Señora,CALLE PICO DE LOS ARTILLEROS 82,Templos católicos,219 - Marroquina,Calle Camino de los Vinateros nº 108
1488.2079965316868,Parroquia de la Armada de Nuestra Señora del Carmen,CALLE SERRANO GALVACHE 7,Templos católicos,254 - Pío XII,Avenida Pío XII nº 3
117.32085476610317,Primer Monasterio de la Visitación (Las Salesas),CALLE SANTA ENGRACIA 20,Templos católicos,122 - Santa Engracia 14,Calle Santa Engracia nº 14
397.90536569661293,Primera Iglesia Evangélica Bautista de Madrid,CALLE GENERAL LACY 18,Templos no católicos,120 - Palos de la Frontera,Calle Palos de la Frontera nº 27
327.53530640977675,Real Basílica Nuestra Señora de Atocha,CALLE JULIAN GAYARRE 1,Templos católicos,79 - Puerta de Granada,Avenida de Menéndez Pelayo nº 38
43.82768492140668,Real Basílica San Francisco el Grande,CALLE SAN BUENAVENTURA 1,Templos católicos,37 - Plaza de San Francisco,Plaza de San Francisco nº 5
38.832260440163274,Real Monasterio de Santa Isabel,CALLE SANTA ISABEL 48,Templos católicos,41 - Antón Martín,Calle Atocha nº 54
52.63998878953533,Real Monasterio de la Encarnación,PLAZA ENCARNACION 1,Templos católicos,30 - San Quintín,Calle Pavía nº 6
107.58605800896773,Real Monasterio de las Descalzas Reales,PLAZA DESCALZAS 3,Templos católicos,25a - Plaza de Celenque A,Plaza de Celenque nº 1
186.14963127031822,Real Oratorio del Caballero de Gracia,CALLE CABALLERO DE GRACIA 5,Templos católicos,18 - Plaza de Pedro Zerolo,Plaza de Pedro Zerolo nº 1
310.02701385746644,Santuario Nuestra Señora de Schönstatt,CALLE SERRANO 97,Templos católicos,250 - Serrano 113,Calle Serrano nº 113B
431.1295350797592,Santuario Nuestra Señora de los Peligros,CALLE JOAQUIN COSTA 49,Templos católicos,140 - Velázquez 130,Calle Velázquez nº 130
106.53071169919065,Segundo Monasterio de la Visitación (Las Salesas),CALLE SAN BERNARDO 72,Templos católicos,12 - San Hermenegildo,Calle San Bernardo nº 85
400.8880196044,Sociedad Bíblica,CALLE GENERAL LACY 7,Templos no católicos,118 - Juan Martín,Calle Juan Martín el Empecinado nº 16
150.562786671008,Templo Eucarístico de San Martín de Tours,CALLE DESENGA&amp;Ntilde;O 26,Templos católicos,2 - Miguel Moya,Calle Miguel Moya nº 1
404.1736486379949,Tercer Monasterio de la Visitación (Servidoras del Señor y de la Virgen de Matará),PASEO SAN FRANCISCO DE SALES 48,Templos católicos,202 - Parque Santander,Calle Santander esquina con Avenida de Filipinas
198.87957603082168,Testigos Cristianos de Jehová. Avenida de Moratalaz,AVENIDA ANDALUCES 30 PLANTA BAJO POSTERIOR,Templos no católicos,219 - Marroquina,Calle Camino de los Vinateros nº 108
949.8700003150318,Testigos Cristianos de Jehová. Calle Arroyo,CALLE ARROYO 23 PLANTA BAJO,Templos no católicos,207 - Remonta,Calle Azucenas nº 1
153.04121404840743,Testigos Cristianos de Jehová. Calle Artistas,CALLE ARTISTAS 22 PLANTA BAJO A,Templos no católicos,133 - Raimundo Fernández,Calle Raimundo Fernández Villaverde nº 33
1219.4463091735502,Testigos Cristianos de Jehová. Calle Carrascales,CALLE CARRASCALES 12 PLANTA BAJA 1 derecha,Templos no católicos,213 - Glorieta de Cádiz,Calle Antonio López nº 129
1516.0037207389353,Testigos Cristianos de Jehová. Calle Cebreros,CALLE CEBREROS 2 PLANTA BAJO C,Templos no católicos,224 - Caramuel,Calle Caramuel nº 51
2022.93063317699,Testigos Cristianos de Jehová. Calle Chantada,CALLE CHANTADA 41 Bajo 6 y 43,Templos no católicos,239 - Francos Rodríguez,Calle Francos Rodríguez nº 62
353.3922814434177,Testigos Cristianos de Jehová. Calle Doctor Gómez Ulla,CALLE DOCTOR GÓMEZ ULLA 16 PLANTA BAJA IZQUIERDA,Templos no católicos,193 - Ventas,Avenida de los Toreros nº 49
3659.462325304844,Testigos Cristianos de Jehová. Calle Guamo,CALLE GUAMO 2 Bajo 1 bis y 6,Templos no católicos,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32
1563.4149637422217,Testigos Cristianos de Jehová. Calle Hilario Sangrador,CALLE HILARIO SANGRADOR 8 PLANTA BAJA IZQUIERDA,Templos no católicos,224 - Caramuel,Calle Caramuel nº 51
336.5597816312918,Testigos Cristianos de Jehová. Calle Ignacio Ellacuría,CALLE IGNACIO ELLACURIA 3 7,Templos no católicos,188 - Puente de Ventas,Avenida de Daroca nº 2
4507.24550764648,Testigos Cristianos de Jehová. Calle Jacobinia,CALLE JACOBINIA 70,Templos no católicos,224 - Caramuel,Calle Caramuel nº 51
3320.0353184239398,Testigos Cristianos de Jehová. Calle Las Pedroñeras,CALLE LAS PEDRO&amp;Ntilde;ERAS 46 LOCAL,Templos no católicos,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32
2162.955856451377,Testigos Cristianos de Jehová. Calle Los Mineros,CALLE MINEROS 16,Templos no católicos,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9
580.6359647459427,Testigos Cristianos de Jehová. Calle Luis Ruiz,CALLE LUIS RUIZ 75 PUERTA 19,Templos no católicos,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77
5197.332386690681,Testigos Cristianos de Jehová. Calle Manola y Rosario,CALLE MANOLA Y ROSARIO 1 PLANTA BAJO INTERIOR,Templos no católicos,213 - Glorieta de Cádiz,Calle Antonio López nº 129
179.10932847031268,Testigos Cristianos de Jehová. Calle Marcudos,CALLE MARCUDOS 4 PLANTA BAJO 3,Templos no católicos,213 - Glorieta de Cádiz,Calle Antonio López nº 129
408.9770542720509,Testigos Cristianos de Jehová. Calle Martín Martínez,CALLE MARTIN MARTINEZ 4 PLANTA BAJO 2,Templos no católicos,196 - Prosperidad,Calle Suero de Quiñones nº 2
287.9827843019332,Testigos Cristianos de Jehová. Calle Martín de Vargas,CALLE MARTIN DE VARGAS 26 PLANTA BAJA B derecha,Templos no católicos,47 - Embajadores 1,Glorieta de Embajadores nº 6
2412.3892026909207,Testigos Cristianos de Jehová. Calle Puerto de Pozazal,CALLE PUERTO DE POZAZAL 1 C,Templos no católicos,221 - Pavones,Calle Hacienda de Pavones nº 342
1308.834521318807,Testigos Cristianos de Jehová. Calle San Moisés,CALLE SAN MOISÉS 39 PLANTA BAJA B,Templos no católicos,227 - Concordia,Calle Arroyo del Olivar nº 6
1810.7886548632036,Testigos Cristianos de Jehová. Calle Santa Ana Baja,CALLE SANTA ANA BAJA 48 PLANTA BAJO C,Templos no católicos,217 - Pedro Rico,Calle Pedro Rico nº 4
3471.9258020894017,Testigos Cristianos de Jehová. Calle Sierra Salvada,CALLE AMBAR 3 PLANTA BAJO IZQUIERDA,Templos no católicos,221 - Pavones,Calle Hacienda de Pavones nº 342
3869.0206047625516,Testigos Cristianos de Jehová. Calle Tembleque,CALLE TEMBLEQUE 64 PLANTA BAJA,Templos no católicos,224 - Caramuel,Calle Caramuel nº 51
140.92716910867836,Testigos Cristianos de Jehová. Calle Venancio Martín,CALLE VENANCIO MARTIN 19 PLANTA BAJA 2,Templos no católicos,226 - Sierra Toledana,Camino de Valderribas nº 94
3007.0350733692867,Testigos Cristianos de Jehová. Calle de Los Gallegos,CALLE GALLEGOS 2,Templos no católicos,221 - Pavones,Calle Hacienda de Pavones nº 342
883.1484836627976,Unión De Mujeres Evangélicas UDME,CALLE GABRIEL Y GALAN 26,Templos no católicos,251 - Corazón de María,Calle Santa Hortensia nº 31
